TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555600289,555600289,1,Reserva Particular Do Patrimônio Natural Triângulo,Reserva Particular Do Patrimônio Natural Triângulo,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.571448525933351,0.571448407780356,0.571448525933351,Not Applicable,0,Designated,2008,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,352070,352070,1,Reserva Biológica Estadual Mata Paludosa,Reserva Biológica Estadual Mata Paludosa,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,0,2.72985791005231,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Reported,Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,555576346,555576346,1,Area De Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço Da Silva,Area De Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço Da Silva,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,Not Reported,Not Applicable,0,0,0.0377225745450923,0.037470628215,0.0377225745450923,Not Applicable,0,Designated,2011,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Ananindeua - PA,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,555600246,555600246,1,Reserva Particular Do Patrimônio Natural Alto Da Mantiqueira,Reserva Particular Do Patrimônio Natural Alto Da Mantiqueira,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.203757065284158,0.203757015389469,0.203757065284158,Not Applicable,0,Designated,2011,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555600247,555600247,1,Parque Natural Municipal Varginha,Parque Natural Municipal Varginha,Parque,Park,National,II,Not Applicable,0,0,3.2898498676431,3.28984986373611,3.2898498676431,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Secretaria Municipal do Verde e do Meio Ambiente de SÃO Paulo - SP,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555576249,555576249,1,Arie Do Guará,Arie Do Guará,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,Not Reported,Not Applicable,1,0,2.30304454366295,4.54945892845,4.56946803674657,Not Reported,0,Designated,2008,Sub-national ministry or agency,Not Reported,Fundação para Conservação e a Produção Florestal do Estado de São Paulo,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,555600312,555600312,1,Área De Proteção Ambiental Do Rio Preto,Área De Proteção Ambiental Do Rio Preto,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,11540.3344490324,11468.7068595,11540.3344490324,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-PI,BRA,BRA
Polygon,478462,478462,1,Apa Da Orla Marítima,Apa Da Orla Marítima,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0.993036356451932,2.68300332535,2.69554984167931,Not Applicable,0,Designated,1988,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576250,555576250,1,Reserva Particular Do Patrimônio Natural Cachoeiras Do São Bento,Reserva Particular Do Patrimônio Natural Cachoeiras Do São Bento,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,30.517133214779,30.3523899394,30.517133214779,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555599954,555599954,1,Reserva Particular Do Patrimônio Natural Campos Novos,Reserva Particular Do Patrimônio Natural Campos Novos,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,1.03443136998618,1.03443128787635,1.03443136998618,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SE,BRA,BRA
Polygon,555600085,555600085,1,Reserva Particular Do Patrimônio Natural Reserva Umburana,Reserva Particular Do Patrimônio Natural Reserva Umburana,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,1.3197371470098,1.31973705456871,1.3197371470098,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PE,BRA,BRA
Polygon,555600095,555600095,1,Reserva Particular Do Patrimônio Natural Terra Dos Sabiás,Reserva Particular Do Patrimônio Natural Terra Dos Sabiás,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.403899257622661,0.403899217785782,0.403899257622661,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555600096,555600096,1,Reserva Particular Do Patrimônio Natural Corredeiras Do Rio Itajaí Ii,Reserva Particular Do Patrimônio Natural Corredeiras Do Rio Itajaí Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.794199669568856,0.794199646037868,0.794199669568856,Not Applicable,0,Designated,2012,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,555600097,555600097,1,Reserva Particular Do Patrimônio Natural Maria Maria,Reserva Particular Do Patrimônio Natural Maria Maria,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.0414389444156757,0.0414389384236771,0.0414389444156757,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555600098,555600098,1,Reserva Particular Do Patrimônio Natural Capão Redondo,Reserva Particular Do Patrimônio Natural Capão Redondo,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.140521732319738,0.140521783072245,0.140521732319738,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,19448,19448,1,Parque Nacional Da Lagoa Do Peixe,Parque Nacional Da Lagoa Do Peixe,Parque,Park,National,II,Not Applicable,0,0,32.4399977797484,367.217085223,368.365498180919,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RS,BRA,BRA
Polygon,19737,19737,1,Parque Nacional Da Serra Da Cipó,Parque Nacional Da Serra Da Cipó,Parque,Park,National,II,Not Applicable,0,0,0,316.392787168,318.051344424285,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,351748,351748,1,Parque Nacional Da Serra Da Cutia,Parque Nacional Da Serra Da Cutia,Parque,Park,National,II,Not Applicable,0,0,0,2835.01382343,2852.551306468,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RO,BRA,BRA
Polygon,72,72,1,Parque Nacional Da Serra Dos Orgãos,Parque Nacional Da Serra Dos Orgãos,Parque,Park,National,II,Not Applicable,0,0,0,200.205387085,201.158408289034,Not Applicable,0,Designated,1939,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,351826,351826,1,Refúgio De Vida Silvestre Dos Campos De Palmas,Refúgio De Vida Silvestre Dos Campos De Palmas,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,0,0,0,165.941679847,166.612850582309,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,19275,19275,1,Parque Nacional Da Serra Do Divisor,Parque Nacional Da Serra Do Divisor,Parque,Park,National,II,Not Applicable,0,0,0,8375.57315853,8429.85933314065,Not Applicable,0,Designated,1989,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-AC,BRA,BRA
Polygon,18738,18738,1,Estação Ecológica De Guaraqueçaba,Estação Ecológica De Guaraqueçaba,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,1,25.21,7.29657079354738,44.7573674741,44.9486916760245,Not Reported,0,Designated,1982,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PR,BRA,BRA
Polygon,351711,351711,1,Estação Ecológica Da Terra Do Meio,Estação Ecológica Da Terra Do Meio,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,33731.3108757,33953.8302662405,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PA,BRA,BRA
Polygon,555636539,555636539,1,Reserva Particular Do Patrimônio Natural Santa Ana I,Reserva Particular Do Patrimônio Natural Santa Ana I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.452149527883697,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555600210,555600210,1,Reserva Particular Do Patrimônio Natural Mico Leão Dourado,Reserva Particular Do Patrimônio Natural Mico Leão Dourado,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.222123992461741,0.222124009192059,0.222123992461741,Not Applicable,0,Designated,2011,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,351945,351945,1,Estação Ecológica Mar De Espanha,Estação Ecológica Mar De Espanha,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,1.86965874207,1.87875627633387,Not Applicable,0,Designated,1974,Sub-national ministry or agency,Not Reported,Instituto Estadual de Florestas de Minas Gerais,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,10846,10846,1,Estação Ecológica De Aiuaba,Estação Ecológica De Aiuaba,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,117.466397746,118.238198352317,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-CE,BRA,BRA
Polygon,5126,5126,1,Reserva Biológica Do Guaporé,Reserva Biológica Do Guaporé,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,6157.71438105,6195.71389430098,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RO,BRA,BRA
Polygon,351804,351804,1,Parque Nacional Das Araucárias,Parque Nacional Das Araucárias,Parque,Park,National,II,Not Applicable,0,0,0,128.095363909,128.607586333165,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,44,44,1,Reserva Biológica Do Jaru,Reserva Biológica Do Jaru,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,3468.61171718,3490.58862980123,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-RO,BRA,BRA
Polygon,555600290,555600290,1,Reserva Particular Do Patrimônio Natural Boa União,Reserva Particular Do Patrimônio Natural Boa União,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,1.13584772732466,1.13584776980235,1.13584772732466,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555576407,555576407,1,Estação Ecológica Do Sítio Rangedor,Estação Ecológica Do Sítio Rangedor,Estação Ecológica,Ecological Station,National,Not Reported,Not Applicable,0,0,1.27242434757328,1.26394466098,1.27242434757328,Not Applicable,0,Designated,2005,Sub-national ministry or agency,Not Reported,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhão,Not Reported,State Verified,1802,BR-MA,BRA,BRA
Polygon,33040,33040,1,Parque Estadual De Águas Quentes,Parque Estadual De Águas Quentes,Parque,Park,National,II,Not Applicable,0,0,15.1542524977864,15.0681882324,15.1542524977864,Not Applicable,0,Designated,1978,Sub-national ministry or agency,Not Reported,Secretaria de Estado do Meio Ambiente de Mato Grosso,Not Reported,State Verified,1802,BR-MT,BRA,BRA
Polygon,351729,351729,1,Área De Relevante Interesse Ecológica Pé-De-Gigante,Área De Relevante Interesse Ecológica Pé-De-Gigante,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,IV,Not Applicable,0,0,0,11.9904200418,12.0492041406907,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SP,BRA,BRA
Polygon,351717,351717,1,Floresta Nacional De Chapecó,Floresta Nacional De Chapecó,Floresta,Forest,National,VI,Not Applicable,0,0,0,16.0408102478,16.1038441369915,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-SC,BRA,BRA
Polygon,198350,198350,1,Floresta Nacional De Humaitá,Floresta Nacional De Humaitá,Floresta,Forest,National,VI,Not Applicable,0,0,0,4731.56083517,4766.89505503799,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-AM,BRA,BRA
Polygon,351745,351745,1,Floresta Nacional De Cristópolis,Floresta Nacional De Cristópolis,Floresta,Forest,National,VI,Not Applicable,0,0,0,128.405665624,129.199026952562,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,352121,352121,1,Área De Proteção Ambiental Da Bacia Do Rio Macacu,Área De Proteção Ambiental Da Bacia Do Rio Macacu,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0.0611825011588172,194.99118023,195.918385567039,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576408,555576408,1,Reserva Particular Do Patrimônio Natural Itacolomy,Reserva Particular Do Patrimônio Natural Itacolomy,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0.00751937612845482,0.0074829575368,0.00751937612845482,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,478454,478454,1,Parque Natural Municipal De Petrópolis,Parque Natural Municipal De Petrópolis,Parque,Park,National,II,Not Applicable,0,0,0.166003362320957,0.165214952072,0.166003362320957,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente e Desenvolvimento Sustentável de Petrópolis - RJ,Not Reported,State Verified,1802,BR-RJ,BRA,BRA
Polygon,555576356,555576356,1,Reserva Particular Do Patrimônio Natural Ponte De Pedra,Reserva Particular Do Patrimônio Natural Ponte De Pedra,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,1.71795182852,1.72717819833847,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Reported,Instituto de Meio Ambiente do Mato Grosso do Sul,Not Reported,State Verified,1802,BR-MS,BRA,BRA
Polygon,555635931,555635931,1,Área de Proteção Ambiental do Arquipelago De Sao Pedro e Sao Paulo,Área de Proteção Ambiental do Arquipelago De Sao Pedro e Sao Paulo,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,2,0,387104.016399,0,387104.016399,None,0,Designated,2018,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555600104,555600104,1,Reserva Particular Do Patrimônio Natural Joaquim Theodoro De Moraes,Reserva Particular Do Patrimônio Natural Joaquim Theodoro De Moraes,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.562503666986625,0.562503586756267,0.562503666986625,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555600018,555600018,1,Reserva Particular Do Patrimônio Natural Samuel Nobre,Reserva Particular Do Patrimônio Natural Samuel Nobre,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.27288955613287,0.272889556218919,0.27288955613287,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-CE,BRA,BRA
Polygon,555600019,555600019,1,Reserva Particular Do Patrimônio Natural Brumadinho,Reserva Particular Do Patrimônio Natural Brumadinho,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.121322418416307,0.121322370590677,0.121322418416307,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-BA,BRA,BRA
Polygon,555600105,555600105,1,Reserva Particular Do Patrimônio Natural Prati,Reserva Particular Do Patrimônio Natural Prati,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.0300382272654318,0.0300382096079876,0.0300382272654318,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-ES,BRA,BRA
Polygon,555600106,555600106,1,Reserva Particular Do Patrimônio Natural Bosque Dos Samambaiaçus - Resgate V,Reserva Particular Do Patrimônio Natural Bosque Dos Samambaiaçus - Resgate V,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,0,0,0.253105695275438,0.253105686311077,0.253105695275438,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA
Polygon,555636683,555636683,1,Reserva Particular Do Patrimônio Natural Recanto Das Antas,Reserva Particular Do Patrimônio Natural Recanto Das Antas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,22.5738223197694,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636641,555636641,1,Parque Estadual Botânico Do Ceará,Parque Estadual Botânico Do Ceará,Parque,Park,National,Not Reported,Not Applicable,0,0,0.00291034068888661,0,1.99873060530852,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente do Ceará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636533,555636533,1,Area De Proteção  Ambiental - Pedregulho,Area De Proteção  Ambiental - Pedregulho,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,75.3160859874936,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Itu - SP,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636649,555636649,1,Área De Proteção Ambiental Do Parque Municipal Ecológico De Marapendi,Área De Proteção Ambiental Do Parque Municipal Ecológico De Marapendi,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0.0182837226459022,0,9.44583216507568,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Conservação e Meio Ambiente do Rio de Janeiro - RJ,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636636,555636636,1,Parque Nacional Do Acari,Parque Nacional Do Acari,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,9020.86279010061,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,115993,115993,1,Área De Proteção Ambiental Barra Do Rio Mamanguape,Área De Proteção Ambiental Barra Do Rio Mamanguape,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,1,0,44.3601032863988,149.175928906,150.184314729484,Not Reported,0,Designated,1993,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-PB,BRA,BRA
Polygon,555636648,555636648,1,Reserva Particular Do Patrimônio Natural Rica Paulo De Frontin,Reserva Particular Do Patrimônio Natural Rica Paulo De Frontin,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.466829627047466,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636647,555636647,1,Parque Natural Municipal Do Forte De Tamandare,Parque Natural Municipal Do Forte De Tamandare,Parque,Park,National,Not Reported,Not Applicable,2,0,3.07144086418356,0,3.49240796975729,Not Reported,0,Designated,2003,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente de Tamandaré - PE,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636646,555636646,1,Área De Proteção Ambiental De Alter Do Chão,Área De Proteção Ambiental De Alter Do Chão,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,162.301595340366,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Santarém - PA,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636635,555636635,1,Estação Ecológica Do Pécem,Estação Ecológica Do Pécem,Estação Ecológica,Ecological Station,National,Not Reported,Not Applicable,0,0,0,0,9.70294071365556,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente do Ceará,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636634,555636634,1,Refúgio De Vida Silvestre Mata Do Quizanga,Refúgio De Vida Silvestre Mata Do Quizanga,Refúgio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,0,0,0,0,1.68077994932437,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Reported,Agência Estadual do Meio Ambiente de Pernambuco,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636633,555636633,1,Área De Proteção Ambiental  Tapuruquara,Área De Proteção Ambiental  Tapuruquara,Área de Proteção Ambiental,Environmental Protection Area,National,Not Reported,Not Applicable,0,0,0,0,30629.4488210866,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Reported,Secretaria Municipal de Meio Ambiente de Santa Isabel do Rio Negro - AM,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636645,555636645,1,Parque Natural Municipal Serra De São Miguel,Parque Natural Municipal Serra De São Miguel,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,12.3041770492385,Not Applicable,0,Designated,2017,Sub-national ministry or agency,Not Reported,Fundação Municipal de Meio Ambiente de Biguaçu - SC,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636632,555636632,1,Floresta Nacional Do Aripuanã,Floresta Nacional Do Aripuanã,Floresta,Forest,National,Not Reported,Not Applicable,0,0,0,0,7562.05454207546,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636631,555636631,1,Reserva Particular Do Patrimônio Natural Mutum Preto,Reserva Particular Do Patrimônio Natural Mutum Preto,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,3.80393529458848,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636630,555636630,1,Floresta Nacional De Urupadi,Floresta Nacional De Urupadi,Floresta,Forest,National,Not Reported,Not Applicable,0,0,0,0,5416.41241428463,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636629,555636629,1,Parque Estadual Da Serra Da Esperança,Parque Estadual Da Serra Da Esperança,Parque,Park,National,Not Reported,Not Applicable,0,0,0,0,69.7430869648844,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Instituto Ambiental do Paraná,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,555636628,555636628,1,Reserva Particular Do Patrimônio Natural Valério Cardoso Furtado,Reserva Particular Do Patrimônio Natural Valério Cardoso Furtado,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,Not Reported,Not Applicable,0,0,0,0,0.239302191336145,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Reported,Instituto Estadual do Ambiente do Rio de Janeiro,Not Reported,State Verified,1802,Not Reported,BRA,BRA
Polygon,351794,351794,1,Reserva Biológica Da Contagem,Reserva Biológica Da Contagem,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,0,0,0,34.2615155943,34.313417585791,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-DF,BRA,BRA
Polygon,10830,10830,1,Estação Ecológica Juami-Japurá,Estação Ecológica Juami-Japurá,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,0,0,0,8315.24720839,8371.13758799783,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-AM,BRA,BRA
